,name,figi,ticker,class_code
1808,Gaming and Leisure Properties REIT,BBG003MSMCS6,GLPI,SPBXM
1809,Aquestive Therapeutics,BBG00L9HP0Z0,AQST,AQST
1810,Torchmark,OLD000BVD6X4,TMKold,SPBXM
1811,Hamilton Lane Incorporated,BBG00FX58Q66,HLNE,SPBXM
1812,ТНС энерго Марий Эл - привилегированные акции,BBG000DD66T5,MISBP,TQBR
1813,Datasea,BBG00B8TYJX8,DTSS,DTSS
1814,ГАЗ - обыкновенные акции,BBG0027SYKK2,GAZA,TQBR
1815,The St. Joe Company,BBG000D6TC94,JOE,JOE
1816,Cloudera Inc,BBG000DRJFC8,CLDR,SPBXM
1817,United Parcel Service,US9113121068,US9113121068,SPBXM_OTC
1818,NMI Holdings Inc,BBG005DLMMZ6,NMIH,SPBXM
1819,Axcelis Technologies,US0545402085,US0545402085,SPBXM_OTC
1820,Playtika Holding Corp.,BBG00QQ8C789,PLTK,SPBXM
1821,Precision Drilling,BBG000BBK2X9,PDS,SPBXM
1822,SPAC Star Peak Corp II,TCS00YMWHFK6,STPC,STPC
1823,OGE Energy Corp.,US6708371033,US6708371033,SPBXM_OTC
1824,"Nautilus Biotechnology, Inc.",BBG00W7G4M12,NAUT,NAUT
1825,TE Connectivity,CH0102993182,CH0102993182,SPBXM_OTC
1826,NBT Bancorp,BBG000CJN801,NBTB,NBTB
1827,Overstock.com,BBG000BF7BV7,OSTK,SPBXM
1828,Ra Pharmaceuticals Inc,BBG0038P3DM3,RARX,SPBXM
1829,AAC Technologies Holdings Inc,BBG000VNTB62,AACAY,otcus
1830,Graco,US3841091040,US3841091040,SPBXM_OTC
1831,Pareteum Corp,BBG000CN98L5,TEUM,TEUM
1832,Livent Corporation,BBG00LV3NRG0,LTHM,SPBXM
1833,Fortuna Silver Mines Inc,BBG000LDZ482,FSM,FSM
1834,Johnson Controls,IE00BY7QL619,IE00BY7QL619,SPBXM_OTC
1835,Monday.Com,BBG00GF8K4W4,MNDY,SPBXM
1836,AVROBIO,BBG00DJ4T7D1,AVRO,AVRO
1837,Rockwell Medical Inc,BBG000BMC004,RMTI,RMTI
1838,Health Assurance Acquisition Corp,BBG00Y4QBBN1,HAAC,HAAC
1839,MacroGenics Inc,BBG000BM2SF8,MGNX,MGNX
1840,Heritage Financial Corp.,BBG000BY3302,HFWA,HFWA
1841,Росгосстрах,BBG005S5WCS4,RGSS,TQBR
1842,B&G Foods Inc,US05508R1068,US05508R1068,SPBXM_OTC
1843,Crown Holdings Inc,US2283681060,US2283681060,SPBXM_OTC
1844,Evotec AG,TCS005664809,EVT@DE,SPBXM
1845,Compugen,BBG000B9ZLB0,CGEN,SPBXM
1846,Visa,US92826C8394,US92826C8394,SPBXM_OTC
1847,ABM Industries,US0009571003,US0009571003,SPBXM_OTC
1848,GrowGeneration Corporation,BBG00DBKBYB5,GRWG,GRWG
1849,"Intra-Cellular Therapies, Inc",BBG0026ZFZC4,ITCI,SPBXM
1850,Cheniere Energy,US16411R2085,US16411R2085,SPBXM_OTC
1851,America's Car-Mart Inc TX,BBG000CM6L31,CRMT,SPBXM
1852,Brookfield Asset Management,TCS000C9KL89,BAMold,BAMold
1853,Wesbanco,BBG000BX0BJ9,WSBC,WSBC
1854,Affirm Holdings,US00827B1061,US00827B1061,SPBXM_OTC
1855,Advanced Energy Industries Inc,BBG000FKMP26,AEIS,SPBXM
1856,Toll Brothers Inc,BBG000BVHBM1,TOL,SPBXM
1857,F&G Annuities & Life,BBG01BGVGG87,FG,SPBXM
1858,Simon Property Group REIT,BBG000BJ2D31,SPG,SPBXM
1859,MTS Systems Corp,BBG000BPL8G3,MTSC,SPBXM
1860,NVR Inc,BBG000BQBYR3,NVR,SPBXM
1861,WP Carey REIT,US92936U1097,US92936U1097,SPBXM_OTC
1862,EverQuote,BBG00F17NDH7,EVER,SPBXM
1863,American Water Works,BBG000TRJ294,AWK,SPBXM
1864,Computer Programs and Systems,BBG000BHY9T1,CPSI,CPSI
1865,"ON24, Inc.",BBG0017YP1P8,ONTF,ONTF
1866,Pinduoduo Inc,BBG00LBLDDR2,PDD,nasdaq
1867,Intevac Inc,BBG000FN4V45,IVAC,IVAC
1868,NAC Kazatomprom JSC,US63253R2013,US63253R2013,SPBXM_OTC
1869,Catalent Inc,BBG005XR47P5,CTLT,SPBXM
1870,Lending Club,BBG001YKDND6,LC,SPBXM
1871,OraSure Technologies Inc,US68554V1089,US68554V1089,SPBXM_OTC
1872,Cleanspark Inc,US18452B2097,US18452B2097,SPBXM_OTC
1873,Caleres Inc,BBG000CYSFS7,CAL,CAL
1874,Chefs' Warehouse Inc,US1630861011,US1630861011,SPBXM_OTC
1875,Berry Global Group Inc,BBG000Q1R1Y9,BERY,SPBXM
1876,Global Fashion Group SA,BBG00PGGHQK3,GFG,GFG
1877,Stepan Company,BBG000BSMFN2,SCL,SPBXM
1878,Fortum Oyj,BBG000CKYDQ7,FORTUM,FORTUM
1879,Commercial Metals Company,BBG000BFSND8,CMC,SPBXM
1880,Whirlpool,BBG000BWSV34,WHR,SPBXM
1881,Collegium Pharmaceutical,BBG000N7LPW4,COLL,COLL
1882,BOEING,BBG000BCSST7,BA,SPBXM
1883,PG&E,US69331C1080,US69331C1080,SPBXM_OTC
1884,Bottomline Technologies DE Inc,BBG000BRNH31,EPAY,SPBXM
1885,Pediatrix Medical Group,US58502B1061,US58502B1061,SPBXM_OTC
1886,China International Capital Corporation,BBG00B0THY80,3908,SPBHKEX
1887,Ironwood Pharmaceuticals,BBG000GBZ3J2,IRWD,SPBXM
1888,Acadia Healthcare,BBG000FPNN38,ACHC,ACHC
1889,BASF SE,BBGBASFSE001,BAS,BAS
1890,JinkoSolar Holding Co Ltd,BBG000Q72QF9,JKS,JKS
1891,DoorDash,BBG005D7QCJ3,DASH,SPBXM
1892,Cerence,US1567271093,US1567271093,SPBXM_OTC
1893,Signet Jewelers,BMG812761002,BMG812761002,SPBXM_OTC
1894,Sportsman's Warehouse Holdings,BBG002G8Q1H1,SPWH,SPWH
1895,Medicines Co/The,BBG000DX5DX2,MDCO,MDCO
1896,PayPal Holdings,TCS0450Y1038,PYPL-RM,FQBR
1897,Globus Medical Inc,BBG002V87SD0,GMED,SPBXM
1898,Wyndham Destinations,BBG000PV2L86,WYND,SPBXM
1899,Truist Financial Corporation,BBG000BYYLS8,TFC,SPBXM
1900,HF Sinclair Corporation,BBG0135B2214,DINO,SPBXM
1901,GE HealthCare Technologies,BBG01BFR8YV1,GEHC,SPBXM
1902,Xilinx,BBG000C0F570,XLNX,SPBXM
1903,HUGO BOSS AG,BBG000BD0GG5,BOSS@DE,SPBDE
1904,Independent Bank Corp,US4538361084,US4538361084,SPBXM_OTC
1905,Hengan Group,BBG000CJXNB5,1044,SPBHKEX
1906,Western Union,US9598021098,US9598021098,SPBXM_OTC
1907,Brinker International Inc,BBG000BK28N7,EAT,SPBXM
1908,ACADIA Pharmaceuticals Inc,BBG000BHG9K0,ACAD,SPBXM
1909,Ferrari N.V.,NL0011585146,NL0011585146,SPBXM_OTC
1910,Polymetal,TCS0B6T5S470,POLY,SPEQ
1911,NuVasive Inc,BBG000LNL298,NUVA,SPBXM
1912,Warrior Met Coal,US93627C1018,US93627C1018,SPBXM_OTC
1913,Paramount Global,US92556H2067,US92556H2067,SPBXM_OTC
1914,Сбер Банк,BBG004730N88,SBER,TQBR
1915,Snap Inc,BBG00441QMJ7,SNAP,SPBXM
1916,Sitio Royalties,TCS00HFMM0W7,STRold,STRold
1917,ARMOR Residential REIT,BBG000PRZNN8,ARR,ARR
1918,АДР WNS Holdings Ltd,BBG000BR0X40,WNS,WNS
1919,Adobe,US00724F1012,US00724F1012,SPBXM_OTC
1920,Capital One,TCS4040H1059,COF-RM,FQBR
1921,Editas Medicine Inc,US28106W1036,US28106W1036,SPBXM_OTC
1922,Worldpay Inc,BBG0027Y18M0,WP,nyse
1923,TJX,US8725401090,US8725401090,SPBXM_OTC
1924,Lufthansa (варрант),TCS00A3E5B58,DE000A3E5B58,DE000A3E5B58
1925,Johnson & Johnson,TCS781601046,JNJ-RM,FQBR
1926,Tenet Healthcare Corporation,BBG000CPHYL4,THC,THC
1927,Abeona Therapeutics Inc.,BBG000DT5D52,ABEO,ABEO
1928,GitLab,ISSUANCEGITL,ISSUANCEGITL,ISSUANCEGITL
1929,Amcor,JE00BJ1F3079,JE00BJ1F3079,SPBXM_OTC
1930,NetApp,US64110D1046,US64110D1046,SPBXM_OTC
1931,Taiwan Semiconductor Manufacturing,BBG000BD8ZK0,TSM,SPBXM
1932,Simulations Plus Inc.,BBG000BS2ZD1,SLP,SPBXM
1933,Stoneridge Inc,US86183P1021,US86183P1021,SPBXM_OTC
1934,Merchants Bancorp,BBG000RMQZS5,MBIN,MBIN
1935,Stratasys Ltd,BBG002S5ZRF9,SSYS,nasdaq
1936,ATAI Life Sciences,BBG0107FR3K9,ATAI,ATAI
1937,Change Healthcare Inc,BBG0059KNH10,CHNG,SPBXM
1938,Tenaris,BBG000KF3XG0,TEN IM,TEN IM
1939,"MarineMax, Inc.",BBG000C1SRH5,HZO,SPBXM
1940,Campbell Soup,BBG000BG4202,CPB,SPBXM
1941,Nordstrom,US6556641008,US6556641008,SPBXM_OTC
1942,Vertiv Holdings Co,BBG00L2B8KW8,VRT,SPBXM
1943,IPO D-Market,ISSUANCEDMRK,ISSUANCEDMRK,ISSUANCEDMRK
1944,Infinity Pharmaceuticals Inc,BBG000CN3TG1,INFI,INFI
1945,BP PLC,BBG000BT4FC2,BP,BP
1946,Центр международной торговли,BBG000TG6T57,WTCM,TQBR
1947,Church & Dwight,BBG000BFJT36,CHD,SPBXM
1948,Inter Parfums Inc,US4583341098,US4583341098,SPBXM_OTC
1949,Bath & Body Works,BBG000BNGTQ7,BBWI,SPBXM
1950,AMC Networks Inc,BBG000H01H92,AMCX,SPBXM
1951,Volkswagen AG,BBG000BCH6V4,VOW,VOW
1952,Inozyme Pharma,BBG00J7QJMC1,INZY,INZY
1953,Gartner,US3666511072,US3666511072,SPBXM_OTC
1954,"Globalstar, Inc.",BBG000K008L5,GSAT,GSAT
1955,Sunrun Inc,BBG0025XVR85,RUN,SPBXM
1956,Akamai Technologies,BBG000BJQWD2,AKAM,SPBXM
1957,Progyny Inc,BBG002H1K1H1,PGNY,SPBXM
1958,ABB Ltd,BBG000DK5Q25,ABB,ABB
1959,QAD Inc,BBG001BP77C3,QADA,SPBXM
1960,Credit Acceptance Corp,US2253101016,US2253101016,SPBXM_OTC
1961,Waterstone Financial Inc,BBG000FRZWN9,WSBF,WSBF
1962,Twilio Inc,US90138F1021,US90138F1021,SPBXM_OTC
1963,Spire Inc.,BBG000BN6KG8,SR,SPBXM
1964,MarketAxess Holdings Inc,US57060D1081,US57060D1081,SPBXM_OTC
1965,Teledyne Technologies Inc,US8793601050,US8793601050,SPBXM_OTC
1966,Zoom Video Communications Inc,US98980L1017,US98980L1017,SPBXM_OTC
1967,Canadian Pacific Kansas City,BBG000BCVMH9,CP,SPBXM
1968,Sempra,BBG000C2ZCH8,SRE,SPBXM
1969,IBM,BBG000BLNNH6,IBM,SPBXM
1970,AbCellera Biologics,CA00288U1066,CA00288U1066,SPBXM_OTC
1971,Сегежа,TCS00A102XG9,SGZH,SMAL
1972,Sunnova Energy International,BBG00PLQ1JR1,NOVA,SPBXM
1973,Zumiez Inc,BBG000PYX812,ZUMZ,SPBXM
1974,"Fortress Biotech, Inc",BBG001J2MFH6,FBIO,FBIO
1975,Micron Technology,US5951121038,US5951121038,SPBXM_OTC
1976,Rapid7 Inc,US7534221046,US7534221046,SPBXM_OTC
1977,"Comstock Resources, Inc.",BBG000DNBK89,CRK,CRK
1978,T-Mobile US Inc,BBG000NDV1D4,TMUS,SPBXM
1979,Ganfeng Lithium Co,BBG00L9ZZS33,1772,1772
1980,Green Plains Inc.,BBG000KYNTQ5,GPRE,GPRE
1981,Thomson Reuters Corporation,BBG000BBS9F6,TRI,SPBXM
1982,Topgolf Callaway Brands,BBG000CPCVY1,MODG,SPBXM
1983,Veoneer Inc,BBG00K4MPP27,VNE,SPBXM
1984,Ellington Financial,BBG000M1K955,EFC,EFC
1985,The Home Depot,US4370761029,US4370761029,SPBXM_OTC
1986,F5,US3156161024,US3156161024,SPBXM_OTC
1987,United States Cellular Corp,BBG000BW6P59,USM,SPBXM
1988,Zynerba Pharmaceuticals Inc,BBG007BBS8B7,ZYNE,SPBXM
1989,ТНС энерго Ярославль - привилегированные акции,BBG000DG5L16,YRSBP,TQBR
1990,Asbury Automotive Group Inc,BBG000BKDWB5,ABG,SPBXM
1991,РБК,BBG001DJNR51,RBCM,TQBR
1992,"WW International, Inc.",US98262P1012,US98262P1012,SPBXM_OTC
1993,HEXO Corp,BBG00G9J3624,HEXO,HEXO
1994,Hong Kong and China Gas Co.,BBG000BDWT45,3,SPBHKEX
1995,WEX Inc,US96208T1043,US96208T1043,SPBXM_OTC
1996,"Marvell Technology, Inc.",BBG00ZXBJ153,MRVL,SPBXM
1997,Applied Molecular Transport,BBG00R240WL5,AMTI,SPBXM
1998,Talkspace,BBG00V317301,TALK,TALK
1999,ASM International,BBG000F5L454,ASM NA,ASM NA
2000,AVEO Pharmaceuticals Inc,BBG000W5G4L3,AVEO,AVEO
2001,Redfin Corp,US75737F1084,US75737F1084,SPBXM_OTC
2002,1Life Healthcare,US68269G1076,US68269G1076,SPBXM_OTC
2003,Hewlett Packard Enterprise,US42824C1099,US42824C1099,SPBXM_OTC
2004,Yankuang Energy Group,BBG000BKZ1H3,1171,SPBHKEX
2005,Red Rock Resorts,BBG00B6G8077,RRR,SPBXM
2006,America's Car-Mart Inc TX,US03062T1051,US03062T1051,SPBXM_OTC
2007,CNOOC,BBG000C2F2Y3,CEO,CEO
2008,Molson Coors Brewing,US60871R2094,US60871R2094,SPBXM_OTC
2009,Nikola,US6541101050,US6541101050,SPBXM_OTC
2010,Organovo Holdings Inc,TCS001M8GFD0,ONVO_old,ONVO_old
2011,Oshkosh Corporation,US6882392011,US6882392011,SPBXM_OTC
2012,Upbound Group,TCS6009N1000,RCII,SPBXM
2013,Vericel Corp,BBG000BDCM24,VCEL,SPBXM
2014,Danimer Scientific,US2362721001,US2362721001,SPBXM_OTC
2015,AvalonBay Communities REIT,BBG000BLPBL5,AVB,SPBXM
2016,Itron Inc,BBG000BD2167,ITRI,SPBXM
2017,AvalonBay Communities REIT,US0534841012,US0534841012,SPBXM_OTC
2018,Волгоградэнергосбыт,BBG000FJ6LN3,VGSB,TQBR
2019,Extra Space Storage REIT,US30225T1025,US30225T1025,SPBXM_OTC
2020,SONOS INC,US83570H1086,US83570H1086,SPBXM_OTC
2021,M&T Bank,BBG000D9KWL9,MTB,SPBXM
2022,Sun Hung Kai Properties,BBG000BF0155,16,SPBHKEX
2023,PetroChina,BBG000BFNTD0,857,SPBHKEX
2024,Bank of Montreal,BBG000DLY9B9,BMO,SPBXM
2025,WuXi AppTec,BBG00MP10H94,2359,SPBHKEX
2026,Honeywell,BBG000H556T9,HON,SPBXM
2027,Homology Medicines,BBG00CTTJWQ9,FIXX,FIXX
2028,GW Pharmaceuticals PLC,BBG004BRNXZ3,GWPH,GWPH
2029,Ballard Power Systems,CA0585861085,CA0585861085,SPBXM_OTC
2030,Toro,BBG000BVQRY3,TTC,SPBXM
2031,"ACI Worldwide, Inc.",BBG000PMBV39,ACIW,SPBXM
2032,Anavex Life Sciences Corp.,BBG000C9K8K4,AVXL,SPBXM
2033,La-Z-Boy,BBG000BNLC97,LZB,LZB
2034,IPO Cian,ISSUANCECIAN,ISSUANCECIAN,ISSUANCECIAN
2035,Cigna,US1255231003,US1255231003,SPBXM_OTC
2036,Генетико,TCS00A105BN4,GECO,TQBR
2037,Red River Bancshares,US75686R2022,US75686R2022,SPBXM_OTC
2038,C.H. Robinson Worldwide,US12541W2098,US12541W2098,SPBXM_OTC
2039,Hello Group,US4234031049,US4234031049,SPBXM_OTC
2040,ESAB Corporation,BBG0028ZMP45,ESAB,SPBXM
2041,Nubank,TCS6683N1034,NU,NU_NDS
2042,AutoNation,BBG000BBXLW4,AN,SPBXM
2043,Sealed Air,BBG000C22QV7,SEE,SPBXM
2044,Мать и дитя,BBG00Y3XYV94,MDMG,TQBR
2045,EPR Properties REIT,BBG000BSZYR3,EPR,nyse
2046,AmerisourceBergen Corp,US03073E1055,US03073E1055,SPBXM_OTC
2047,TomTom NV,BBG000QQCVN6,TOM2,TOM2
2048,Alaunos Therapeutics,BBG000FWCC57,TCRT,TCRT
2049,AT&T,BBG000BSJK37,T,SPBXM
2050,Datadog Inc,US23804L1035,US23804L1035,SPBXM_OTC
2051,"MiMedx Group, Inc.",BBG000RJ6FL5,MDXG,MDXG
2052,Nokian Renkaat Oyj,BBG000F93KK3,TYRES,TYRES
2053,Equitable Holdings,BBG00J7CBVW8,EQH,SPBXM
2054,АДР Itau CorpBanca,BBG000F05Q54,ITCB,ITCB
2055,Leidos Holdings,US5253271028,US5253271028,SPBXM_OTC
2056,RBC Bearings Inc,TCS000GMGNB3,ROLL,SPBXM
2057,Allegheny Technologies,BBG000LC1FS4,ATI,SPBXM
2058,Fusion Pharmaceuticals Inc,BBG00V9VQ3R9,FUSN,FUSN
2059,PICC Property and Casualty,BBG000BYRGX1,2328,SPBHKEX
2060,Coinbase,BBG00ZGF7771,COIN,SPBXM
2061,Hermes International,BBG000BDYY97,RMS,RMS
2062,ADR Adaptimmune Therapeutics plc,BBG008G65WC2,ADAP,ADAP
2063,Cleanspark Inc,BBG001MB89V6,CLSK,SPBXM
2064,"Acorda Therapeutics, Inc",BBG000FD10V8,ACOR,ACOR
2065,Westamerica Bancorporation,US9570901036,US9570901036,SPBXM_OTC
2066,Insight Enterprises Inc,BBG000DY3K39,NSIT,SPBXM
2067,Bio-Techne,US09073M1045,US09073M1045,SPBXM_OTC
2068,Danimer Scientific,BBG00S4VMQT2,DNMR,SPBXM
2069,Полюс Золотые облигации,ISSUANCEPGLD,ISSUANCEPGLD,ISSUANCEPGLD
2070,VOXX International,BBG000H83Q11,VOXX,VOXX
2071,"ATN International, Inc",BBG000F8RCH1,ATNI,SPBXM
2072,Marten Transport,BBG000BPDJM1,MRTN,MRTN
2073,Cognyte Software Ltd.,BBG00R0ZFHV4,CGNT,SPBXM
2074,RAPT Therapeutics Inc,BBG00PGK50M2,RAPT,RAPT
2075,Penske Automotive Group,US70959W1036,US70959W1036,SPBXM_OTC
2076,CNH Industrial N.V.,BBG0059JSF49,CNHI,SPBXM
2077,Luminar Technologies,US5504241051,US5504241051,SPBXM_OTC
2078,Inphi Corp,BBG000R23VW8,IPHI_old,SPBXM
2079,Perficient Inc,US71375U1016,US71375U1016,SPBXM_OTC
2080,NewMarket Corp,US6515871076,US6515871076,SPBXM_OTC
2081,АДР Amryt Pharma,BBG00Q9V0R86,AMYT,AMYT
2082,Celanese Corp,US1508701034,US1508701034,SPBXM_OTC
2083,Community Bank System,BBG000BF4D19,CBU,SPBXM
2084,Caribou Biosciences,BBG008G28LJ5,CRBUold,CRBUold
2085,Two Harbors Investment Corp,TCS000MG3Y65,TWOold,TWOold
2086,Assembly Biosciences,BBG000R62Q06,ASMB,ASMB
2087,G1 Therapeutics Inc,TCS621LQ1099,GTHX,GTHX_BLA
2088,Surmodics Inc,BBG000BZ2QG2,SRDX,SPBXM
2089,MaxLinear Inc,US57776J1007,US57776J1007,SPBXM_OTC
2090,Arconic,TCS3965L1008,ARNC_old,SPBXM
2091,"Tyme Technologies, Inc.",BBG002H2VBZ5,TYME,TYME
2092,Amsterdam Commodities N.V.,BBG000BBKW63,ACOMO,ACOMO
2093,"First Citizens BancShares, Inc.",BBG000BJCDS3,FCNCA,SPBXM
2094,Benefytt Technologies,BBG003QRSQD3,BFYT,SPBXM
2095,Alexion Pharmaceuticals,BBG000G30YX4,ALXN,SPBXM
2096,BioNTech SE,BBG00Q70B3V1,BNTX,SPBXM
2097,Okta Inc,US6792951054,US6792951054,SPBXM_OTC
2098,Meituan,BBG00LLV9WW6,3690,SPBHKEX
2099,Compass,BBG00J5SXTH3,COMP,COMP
2100,LabCorp,US50540R4092,US50540R4092,SPBXM_OTC
2101,АДР Banco de Chile,BBG000D5HVG9,BCH,BCH
2102,Myovant Sciences Ltd,BBG00DY7YQK1,MYOV,MYOV
2103,Русполимет,BBG000R466J1,RUSP,TQBR
2104,IDEX Corp,BBG000C1HN22,IEX,SPBXM
2105,ГТМ,BBG00HY6V6H5,GTRK,TQBR
2106,Intesa Sanpaolo SpA,BBG000BNSF93,ISP,ISP
2107,М.видео,BBG004S68CP5,MVID,TQBR
2108,Pitney Bowes,US7244791007,US7244791007,SPBXM_OTC
2109,Customers Bancorp,BBG0023XX761,CUBI,CUBI
2110,Box Inc,BBG000PMSK08,BOX,SPBXM
2111,Kymera Therapeutics,BBG00SDHC8D1,KYMR,SPBXM
2112,"Nine Energy Service, Inc.",BBG004M28MF9,NINE,NINE
2113,International Consolidated Air,BBGIAG000000,BBGIAG000000,BBGIAG000000
2114,Unifi Inc,BBG000C48RJ9,UFI,UFI
2115,Steel Dynamics Inc,BBG000HGYNZ9,STLD,SPBXM
2116,Omega Healthcare Investors REIT,US6819361006,US6819361006,SPBXM_OTC
2117,Apartment Investment & Management REIT,US03748R7474,US03748R7474,SPBXM_OTC
2118,Black Knight Inc,US09215C1053,US09215C1053,SPBXM_OTC
2119,Tuesday Morning Corp,BBG000BBTTV3,TUESQ,TUESQ
2120,Liberty Media Corp-Liberty Formula One,BBG00BFHDCV6,FWONA,FWONA
2121,GSX Techedu Inc,BBG00P3BYJY0,GOTU,GOTU
2122,Arconic,BBG00R45JYB7,ARNC,SPBXM
2123,Unilever ADR,BBG000BW1674,UL,nyse
2124,"NeuroMetrix, Inc.",BBG000BB88M2,NURO,NURO
2125,Avinger,BBG000QCSTC7,AVGR,AVGR
2126,Stoke Therapeutics,BBG00JPCBPG9,STOK,STOK
2127,Cactus Inc,US1272031071,US1272031071,SPBXM_OTC
2128,Caledonia Mining,BBG000CQHQS2,CMCL,CMCL
2129,Stanley Black & Decker,US8545021011,US8545021011,SPBXM_OTC
2130,Qualys Inc,US74758T3032,US74758T3032,SPBXM_OTC
2131,Icosavax,BBG00QHK2J87,ICVX,ICVX
2132,MarketAxess Holdings Inc,BBG000BJBZ23,MKTX,SPBXM
2133,Discover Financial Services,BBG000QBR5J5,DFS,SPBXM
2134,Silk Road Medical,BBG0026ZJRY4,SILK,SPBXM
2135,Akcea Therapeutics Inc,BBG00GBJ6HG9,AKCA,AKCA
2136,PPG Industries,US6935061076,US6935061076,SPBXM_OTC
2137,BYD Co Ltd,BBG000G6RLL9,1211,1211
2138,Banco Santander SA,BBG000BTJS47,SAN US,SAN
2139,Pluri,BBG000DQX509,PLUR,PLUR
2140,West Pharmaceutical Services I,US9553061055,US9553061055,SPBXM_OTC
2141,Bluescape Opportunities Acquisition Corp,BBG00Y6F0SH5,BOAC,BOAC
2142,ORIC Pharmaceuticals Inc,BBG00BL5SLH5,ORIC,ORIC
2143,Enanta Pharmaceuticals Inc,BBG001V9NSB4,ENTA,SPBXM
2144,CDW Corp,US12514G1085,US12514G1085,SPBXM_OTC
2145,XOMA Corporation,BBG000BX4QV8,XOMA,XOMA
2146,Inmode Ltd,BBG00PPS73P4,INMD,SPBXM
2147,АДР Grupo Televisa S.A.B.,BBG000BJDPF9,TV,TV
2148,Veracyte Inc,BBG001J2M542,VCYT,SPBXM
2149,Biogen,US09062X1037,US09062X1037,SPBXM_OTC
2150,DouYu,BBG00NZ6JPK9,DOYU,DOYU
2151,Deckers Outdoor Corp,US2435371073,US2435371073,SPBXM_OTC
2152,Huntington Bancshares,BBG000BKWSR6,HBAN,SPBXM
2153,Mosaic,US61945C1036,US61945C1036,SPBXM_OTC
2154,Pagerduty Inc,BBG0043BYPB8,PD,SPBXM
2155,Pacira BioSciences Inc,BBG0018FQNS6,PCRX,SPBXM
2156,Viracta Therapeutics,BBG000BFG2V7,VIRX,VIRX
2157,LKQ Corporation,BBG000PXDL44,LKQ,SPBXM
2158,Huntington Bancshares,US4461501045,US4461501045,SPBXM_OTC
2159,Pool Corp,BBG000BCVG28,POOL,SPBXM
2160,Kforce,BBG000LK07B3,KFRC,KFRC
2161,Cracker Barrel Old Country Sto,US22410J1060,US22410J1060,SPBXM_OTC
2162,Webster Financial Corporation,BBG000BWMX63,WBS,SPBXM
2163,SCANA,BBG000BSLLB3,SCG,SPBXM
2164,OceanPal,TCS013384JP8,OPold,OPold
2165,Microchip Technology,US5950171042,US5950171042,SPBXM_OTC
2166,The Home Depot,BBG000BKZB36,HD,SPBXM
2167,Roche Holding AG,BBG000BQYMR4,RHHBY,RHHBY
2168,ADMA Biologics,BBG002NCK5M5,ADMA,ADMA
2169,Quotient Technology Inc,BBG001QYNR63,QUOT,SPBXM
2170,Sanderson Farms Inc,BBG000BSHJ96,SAFM,SPBXM
2171,Mallinckrodt PLC,BBG002BHBHM1,MNK,SPBOTC
2172,Monday.Com,IL0011762130,IL0011762130,SPBXM_OTC
2173,The Aarons Company,US00258W1080,US00258W1080,SPBXM_OTC
2174,Tootsie Roll Industries,BBG000BVJNQ9,TR,TR
2175,АДР Woori Financial Group Inc,BBG00MYXJJ27,WF,WF
2176,Beacon Roofing Supply Inc,BBG000BKTXF2,BECN,SPBXM
2177,Arcturus Therapeutics Holdings,US03969T1097,US03969T1097,SPBXM_OTC
2178,АДР RLX Technology Inc.,BBG00YR17764,RLX,RLX
2179,Booking,US09857L1089,US09857L1089,SPBXM_OTC
2180,Yandex,TCS109805522,YNDX,SPEQ
2181,Braskem SA,BBG000BDJYK1,BAK,BAK
2182,KalVista Pharmaceuticals,BBG0026ZG5B0,KALV,KALV
2183,Foot Locker,BBG000BX8DC4,FL,SPBXM
2184,Inter Parfums Inc,BBG000GCSWR5,IPAR,SPBXM
2185,Nexstar Media Group Inc,US65336K1034,US65336K1034,SPBXM_OTC
2186,Allianz SE,BBG000BBFBD7,ALV@DE,SPBDE
2187,Shanghai Fudan Microelectronics,BBG000C1FPY4,1385,SPBHKEX
2188,UDR REIT,US9026531049,US9026531049,SPBXM_OTC
2189,Whirlpool,US9633201069,US9633201069,SPBXM_OTC
2190,DocuSign Inc,US2561631068,US2561631068,SPBXM_OTC
2191,Qualtrics International Inc.,US7476012015,US7476012015,SPBXM_OTC
2192,Citigroup,US1729674242,US1729674242,SPBXM_OTC
2193,АДР Prosus N.V.,BBG00PGBZX47,PROSY,PROSY
2194,Fitbit,BBG0025YWQ66,FIT,nyse
2195,Baxter International,US0718131099,US0718131099,SPBXM_OTC
2196,NETGEAR Inc,BBG000C4GBR6,NTGR,SPBXM
2197,Albemarle,US0126531013,US0126531013,SPBXM_OTC
2198,Christian Dior SE,BBG000BG5PZ2,CDI,CDI
2199,Electricite de France SA,BBG000BJNCV9,EDF,EDF
2200,Ryanair Holdings PLC,BBG000J9CBT0,RYAAY,RYAAY
2201,Inari Medical Inc,BBG009J8K7M0,NARI,SPBXM
2202,Nasdaq,US6311031081,US6311031081,SPBXM_OTC
2203,Ardmore Shipping Corporation,BBG004SCC0R1,ASC,ASC
2204,Infosys Ltd,BBG000BSGQL7,INFY,INFY
2205,Amgen,TCS311621009,AMGN-RM,FQBR
2206,Severstal PJSC,BBG000Q3XWC4,SVST@GS,SPBXM
2207,Центр международной торговли - привилегированные акции,BBG000TG6VR8,WTCMP,TQBR
2208,Jacobs Solutions,BBG019C1BQR4,J,SPBXM
2209,"Independent Bank Group, Inc.",US45384B1061,US45384B1061,SPBXM_OTC
2210,Garmin,CH0114405324,CH0114405324,SPBXM_OTC
2211,Башнефть - привилегированные акции,BBG004S686N0,BANEP,TQBR
